"m","mname","bdate","sexo","f"
"http://dbpedia.org/resource/Johnson_(composer)","Johnson",1953-03-26,"male","http://dbpedia.org/resource/Artham"
"http://dbpedia.org/resource/Johnson_(composer)","Johnson","1953-3-26","male","http://dbpedia.org/resource/Artham"
"http://dbpedia.org/resource/Johnson_(composer)","ജോണ്‍സണ്‍",1953-03-26,"male","http://dbpedia.org/resource/Artham"
"http://dbpedia.org/resource/Johnson_(composer)","ജോണ്‍സണ്‍","1953-3-26","male","http://dbpedia.org/resource/Artham"
"http://dbpedia.org/resource/Johnson_(composer)","Johnson",1953-03-26,"male","http://dbpedia.org/resource/Ennum_Nanmakal"
"http://dbpedia.org/resource/Johnson_(composer)","Johnson","1953-3-26","male","http://dbpedia.org/resource/Ennum_Nanmakal"
"http://dbpedia.org/resource/Johnson_(composer)","ജോണ്‍സണ്‍",1953-03-26,"male","http://dbpedia.org/resource/Ennum_Nanmakal"
"http://dbpedia.org/resource/Johnson_(composer)","ജോണ്‍സണ്‍","1953-3-26","male","http://dbpedia.org/resource/Ennum_Nanmakal"
"http://dbpedia.org/resource/Johnson_(composer)","Johnson",1953-03-26,"male","http://dbpedia.org/resource/Ithu_Njangalude_Katha"
"http://dbpedia.org/resource/Johnson_(composer)","Johnson","1953-3-26","male","http://dbpedia.org/resource/Ithu_Njangalude_Katha"
"http://dbpedia.org/resource/Johnson_(composer)","ജോണ്‍സണ്‍",1953-03-26,"male","http://dbpedia.org/resource/Ithu_Njangalude_Katha"
"http://dbpedia.org/resource/Johnson_(composer)","ജോണ്‍സണ്‍","1953-3-26","male","http://dbpedia.org/resource/Ithu_Njangalude_Katha"
"http://dbpedia.org/resource/Johnson_(composer)","Johnson",1953-03-26,"male","http://dbpedia.org/resource/Ponmuttayidunna_Tharavu"
"http://dbpedia.org/resource/Johnson_(composer)","Johnson","1953-3-26","male","http://dbpedia.org/resource/Ponmuttayidunna_Tharavu"
"http://dbpedia.org/resource/Johnson_(composer)","ജോണ്‍സണ്‍",1953-03-26,"male","http://dbpedia.org/resource/Ponmuttayidunna_Tharavu"
"http://dbpedia.org/resource/Johnson_(composer)","ജോണ്‍സണ്‍","1953-3-26","male","http://dbpedia.org/resource/Ponmuttayidunna_Tharavu"
"http://dbpedia.org/resource/Johnson_(composer)","Johnson",1953-03-26,"male","http://dbpedia.org/resource/Adivaram"
"http://dbpedia.org/resource/Johnson_(composer)","Johnson","1953-3-26","male","http://dbpedia.org/resource/Adivaram"
"http://dbpedia.org/resource/Johnson_(composer)","ജോണ്‍സണ്‍",1953-03-26,"male","http://dbpedia.org/resource/Adivaram"
"http://dbpedia.org/resource/Johnson_(composer)","ജോണ്‍സണ്‍","1953-3-26","male","http://dbpedia.org/resource/Adivaram"
"http://dbpedia.org/resource/Shyam_(composer)","Shyam","1938-1-1","male","http://dbpedia.org/resource/Aksharathettu"
"http://dbpedia.org/resource/Shyam_(composer)","Shyam","1938-1-1","male","http://dbpedia.org/resource/Carnivel"
"http://dbpedia.org/resource/Shyam_(composer)","Shyam","1938-1-1","male","http://dbpedia.org/resource/Dhinarathrangal"
"http://dbpedia.org/resource/Shyam_(composer)","Shyam","1938-1-1","male","http://dbpedia.org/resource/Ee_Nadu"
"http://dbpedia.org/resource/Shyam_(composer)","Shyam","1938-1-1","male","http://dbpedia.org/resource/Thanthram"
"http://dbpedia.org/resource/Shyam_(composer)","Shyam","1938-1-1","male","http://dbpedia.org/resource/Aankiliyude_Tharattu"
"http://dbpedia.org/resource/Shyam_(composer)","Shyam","1938-1-1","male","http://dbpedia.org/resource/August_1_(film)"
"http://dbpedia.org/resource/Uğur_Yücel","Uğur Yücel","1957-5-26","male","http://dbpedia.org/resource/A_Madonna_in_Laleli"
"http://dbpedia.org/resource/Gaurav_Dagaonkar","Gaurav Dagaonkar",1982-07-10,"male","http://dbpedia.org/resource/Will_You_Marry_Me%3F_(film)"
"http://dbpedia.org/resource/Gaurav_Dagaonkar","Gaurav Dagaonkar","1982-7-10","male","http://dbpedia.org/resource/Will_You_Marry_Me%3F_(film)"
"http://dbpedia.org/resource/James_Edward_Barker","James Edward Barker","1980-2-14","male","http://dbpedia.org/resource/The_Human_Centipede_2_(Full_Sequence)"
"http://dbpedia.org/resource/James_Gelfand","James Gelfand",1959-04-03,"male","http://dbpedia.org/resource/Investigating_Tarzan"
"http://dbpedia.org/resource/James_Gelfand","James Gelfand","1959-4-3","male","http://dbpedia.org/resource/Investigating_Tarzan"
"http://dbpedia.org/resource/Sharreth","Sharreth",1969-10-03,"male","http://dbpedia.org/resource/Nalla_Pattukare"
"http://dbpedia.org/resource/Sharreth","Sharreth","1969-10-3","male","http://dbpedia.org/resource/Nalla_Pattukare"
"http://dbpedia.org/resource/Anđelko_Klobučar","Anđelko Klobučar","1931-7-11","male","http://dbpedia.org/resource/The_Birch_Tree_(film)"
"http://dbpedia.org/resource/Bharathan","Bharathan",1946-11-14,"male","http://dbpedia.org/resource/Kathodu_Kathoram"
"http://dbpedia.org/resource/Bharathan","Bharathan",1947-11-14,"male","http://dbpedia.org/resource/Kathodu_Kathoram"
"http://dbpedia.org/resource/Bill_McGuffie","Bill McGuffie",1927-12-11,"male","http://dbpedia.org/resource/The_Comedy_Man"
"http://dbpedia.org/resource/David_Snell_(composer)","David Snell",1879-09-10,"male","http://dbpedia.org/resource/Andy_Hardy's_Blonde_Trouble"
"http://dbpedia.org/resource/David_Snell_(composer)","David Snell","1897-9-10","male","http://dbpedia.org/resource/Andy_Hardy's_Blonde_Trouble"
"http://dbpedia.org/resource/David_Snell_(composer)","David L. Snell",1879-09-10,"male","http://dbpedia.org/resource/Andy_Hardy's_Blonde_Trouble"
"http://dbpedia.org/resource/David_Snell_(composer)","David L. Snell","1897-9-10","male","http://dbpedia.org/resource/Andy_Hardy's_Blonde_Trouble"
"http://dbpedia.org/resource/David_Snell_(composer)","David Snell",1879-09-10,"male","http://dbpedia.org/resource/The_Man_from_Down_Under"
"http://dbpedia.org/resource/David_Snell_(composer)","David Snell","1897-9-10","male","http://dbpedia.org/resource/The_Man_from_Down_Under"
"http://dbpedia.org/resource/David_Snell_(composer)","David L. Snell",1879-09-10,"male","http://dbpedia.org/resource/The_Man_from_Down_Under"
"http://dbpedia.org/resource/David_Snell_(composer)","David L. Snell","1897-9-10","male","http://dbpedia.org/resource/The_Man_from_Down_Under"
"http://dbpedia.org/resource/Dorival_Caymmi","Dorival Caymmi",1914-04-30,"male","http://dbpedia.org/resource/Sagarana:_The_Duel"
"http://dbpedia.org/resource/Dorival_Caymmi","Dorival Caymmi","1914-4-30","male","http://dbpedia.org/resource/Sagarana:_The_Duel"
"http://dbpedia.org/resource/Ernest_Gold_(composer)","Ernest Gold",1921-07-13,"male","http://dbpedia.org/resource/Battle_of_the_Coral_Sea_(film)"
"http://dbpedia.org/resource/Ernest_Gold_(composer)","Ernest Gold","1921-7-13","male","http://dbpedia.org/resource/Battle_of_the_Coral_Sea_(film)"
"http://dbpedia.org/resource/Georges_Van_Parys","Georges Van Parys","1902-6-7","male","http://dbpedia.org/resource/A_Certain_Mister"
"http://dbpedia.org/resource/Kaithapram_Damodaran_Namboothiri","Kaithapram Damodaran Namboothiri","1950-1-1","male","http://dbpedia.org/resource/Ennum_Nanmakal"
"http://dbpedia.org/resource/Krešimir_Baranović","Krešimir Baranović","1894-8-25","male","http://dbpedia.org/resource/Legends_of_Anika"
"http://dbpedia.org/resource/Mike_Figgis","Mike Figgis",1948-02-28,"male","http://dbpedia.org/resource/Love_Live_Long"
"http://dbpedia.org/resource/Mike_Figgis","Mike Figgis","1948-2-28","male","http://dbpedia.org/resource/Love_Live_Long"
"http://dbpedia.org/resource/Paul_Chihara","Paul Chihara",1938-07-09,"male","http://dbpedia.org/resource/Miss_All-American_Beauty"
"http://dbpedia.org/resource/Paul_Chihara","Paul Chihara","1938-7-9","male","http://dbpedia.org/resource/Miss_All-American_Beauty"
"http://dbpedia.org/resource/Terry_Gilkyson","Terry Gilkyson",1916-06-17,"male","http://dbpedia.org/resource/Slaughter_Trail"
"http://dbpedia.org/resource/Terry_Gilkyson","Terry Gilkyson","1916-6-17","male","http://dbpedia.org/resource/Slaughter_Trail"
"http://dbpedia.org/resource/Robert_Russell_Bennett","Robert Russell Bennett",1894-06-15,"male","http://dbpedia.org/resource/Pacific_Liner"
"http://dbpedia.org/resource/Robert_Russell_Bennett","Robert Russell Bennett","1894-6-15","male","http://dbpedia.org/resource/Pacific_Liner"
"http://dbpedia.org/resource/Robert_Russell_Bennett","Robert Russell Bennett",1894-06-15,"male","http://dbpedia.org/resource/Annabel_Takes_a_Tour"
"http://dbpedia.org/resource/Robert_Russell_Bennett","Robert Russell Bennett","1894-6-15","male","http://dbpedia.org/resource/Annabel_Takes_a_Tour"
"http://dbpedia.org/resource/Victor_Young","Victor Young",1900-08-08,"male","http://dbpedia.org/resource/Trouble_in_the_Glen"
"http://dbpedia.org/resource/Victor_Young","Victor Young","1900-8-8","male","http://dbpedia.org/resource/Trouble_in_the_Glen"
"http://dbpedia.org/resource/Victor_Young","Victor Young",1900-08-08,"male","http://dbpedia.org/resource/A_Millionaire_for_Christy"
"http://dbpedia.org/resource/Victor_Young","Victor Young","1900-8-8","male","http://dbpedia.org/resource/A_Millionaire_for_Christy"
"http://dbpedia.org/resource/Gunnar_Sønstevold","Gunnar Sønstevold",1912-11-26,"male","http://dbpedia.org/resource/Operation_Swallow:_The_Battle_for_Heavy_Water"
"http://dbpedia.org/resource/Paul_Hoffert","Paul Hoffert","1943-9-22","male","http://dbpedia.org/resource/Fanny_Hill_(1983_film)"
"http://dbpedia.org/resource/Paul_Hoffert","Paul Hoffert","1943-9-22","male","http://dbpedia.org/resource/The_Groundstar_Conspiracy"
"http://dbpedia.org/resource/Ah_Niu","Ah Niu","1976-8-31","male","http://dbpedia.org/resource/Ice_Kacang_Puppy_Love"
"http://dbpedia.org/resource/Ah_Niu","ā Niú","1976-8-31","male","http://dbpedia.org/resource/Ice_Kacang_Puppy_Love"
"http://dbpedia.org/resource/Ah_Niu","阿牛","1976-8-31","male","http://dbpedia.org/resource/Ice_Kacang_Puppy_Love"
"http://dbpedia.org/resource/Anthony_Lledo","Anthony Lledo",1972-01-11,"male","http://dbpedia.org/resource/Newsmakers"
"http://dbpedia.org/resource/Anthony_Lledo","Anthony Lledo","1972-1-11","male","http://dbpedia.org/resource/Newsmakers"
"http://dbpedia.org/resource/Dean_Wareham","Dean Wareham",1963-08-01,"male","http://dbpedia.org/resource/Just_Like_the_Son"
"http://dbpedia.org/resource/Dean_Wareham","Dean Wareham","1963-8-1","male","http://dbpedia.org/resource/Just_Like_the_Son"
"http://dbpedia.org/resource/Don_Grady","Don Grady",1944-06-08,"male","http://dbpedia.org/resource/Good_Neighbor"
"http://dbpedia.org/resource/Don_Grady","Don Grady","1944-6-8","male","http://dbpedia.org/resource/Good_Neighbor"
"http://dbpedia.org/resource/Giorgio_Gaslini","Giorgio Gaslini",1929-10-22,"male","http://dbpedia.org/resource/The_Hassled_Hooker"
"http://dbpedia.org/resource/Jim_Kaufman","Jim Kaufman",1981-06-27,"male","http://dbpedia.org/resource/Wrong_Side_of_Town"
"http://dbpedia.org/resource/Jim_Kaufman","Jim Kaufman","1981-6-27","male","http://dbpedia.org/resource/Wrong_Side_of_Town"
"http://dbpedia.org/resource/Kailash_Kher","Kailash Kher",1973-07-07,"male","http://dbpedia.org/resource/Allah_Ke_Banday"
"http://dbpedia.org/resource/Kailash_Kher","Kailash Kher","1973-7-7","male","http://dbpedia.org/resource/Allah_Ke_Banday"
"http://dbpedia.org/resource/Pamela_Z","Pamela Z","1956-1-1","female","http://dbpedia.org/resource/Tender_Fictions"
"http://dbpedia.org/resource/Anthony_Collins","Anthony Collins",1676-06-21,"male","http://dbpedia.org/resource/Laughing_Anne"
"http://dbpedia.org/resource/Anthony_Collins","Anthony Collins","1676-6-21","male","http://dbpedia.org/resource/Laughing_Anne"
"http://dbpedia.org/resource/Cilla_Black","Cilla Black",1943-05-27,"female","http://dbpedia.org/resource/Work_Is_a_Four-Letter_Word"
"http://dbpedia.org/resource/Cilla_Black","Cilla Black","1943-5-27","female","http://dbpedia.org/resource/Work_Is_a_Four-Letter_Word"
"http://dbpedia.org/resource/Giya_Kancheli","Giya Kancheli",1935-07-10,"male","http://dbpedia.org/resource/Blue_Mountains_(1983_film)"
"http://dbpedia.org/resource/Giya_Kancheli","Giya Kancheli","1935-8-10","male","http://dbpedia.org/resource/Blue_Mountains_(1983_film)"
"http://dbpedia.org/resource/Giya_Kancheli","Gia Kancheli",1935-07-10,"male","http://dbpedia.org/resource/Blue_Mountains_(1983_film)"
"http://dbpedia.org/resource/Giya_Kancheli","Gia Kancheli","1935-8-10","male","http://dbpedia.org/resource/Blue_Mountains_(1983_film)"
"http://dbpedia.org/resource/Humphrey_Searle","Humphrey Searle","1915-8-26","male","http://dbpedia.org/resource/The_Baby_and_the_Battleship"
"http://dbpedia.org/resource/Temistocle_Popa","Temistocle Popa",1921-06-27,"male","http://dbpedia.org/resource/Kingdom_in_the_Clouds"
"http://dbpedia.org/resource/Temistocle_Popa","Temistocle Popa","1921-6-27","male","http://dbpedia.org/resource/Kingdom_in_the_Clouds"
"http://dbpedia.org/resource/Hubert_Bath","Hubert Bath","1883-11-6","male","http://dbpedia.org/resource/Dear_Octopus_(film)"
"http://dbpedia.org/resource/Louis_Levy","Louis Levy",1894-11-20,"male","http://dbpedia.org/resource/The_Frozen_Limits"
"http://dbpedia.org/resource/Louis_Levy","Louis Levy",1894-11-20,"male","http://dbpedia.org/resource/Channel_Crossing"
"http://dbpedia.org/resource/Louis_Levy","Louis Levy",1894-11-20,"male","http://dbpedia.org/resource/Girl_in_the_News"
"http://dbpedia.org/resource/Stephen_Devassy","Stephen Devassy",1981-02-23,"male","http://dbpedia.org/resource/Hariharan_Pillai_Happy_Aanu"
"http://dbpedia.org/resource/Stephen_Devassy","Stephen Devassy","1981-2-23","male","http://dbpedia.org/resource/Hariharan_Pillai_Happy_Aanu"
"http://dbpedia.org/resource/Carmelo_Bene","Carmelo Bene",1937-09-01,"male","http://dbpedia.org/resource/One_Hamlet_Less"
"http://dbpedia.org/resource/Carmelo_Bene","Carmelo Bene","1937-9-1","male","http://dbpedia.org/resource/One_Hamlet_Less"
"http://dbpedia.org/resource/Catherine_Jauniaux","Catherine Jauniaux","1965-4-0","female","http://dbpedia.org/resource/Tender_Fictions"
"http://dbpedia.org/resource/Frank_Fernand","Frank Fernand","1919-5-3","male","http://dbpedia.org/resource/Amchem_Noxib"
"http://dbpedia.org/resource/William_Axt","William Axt","1888-4-19","male","http://dbpedia.org/resource/Piccadilly_Jim_(1936_film)"
"http://dbpedia.org/resource/Mark_Watters","Mark Watters",1955-05-25,"male","http://dbpedia.org/resource/Boo_to_You_Too!_Winnie_the_Pooh"
"http://dbpedia.org/resource/Mark_Watters","Mark Watters","1955-5-25","male","http://dbpedia.org/resource/Boo_to_You_Too!_Winnie_the_Pooh"
"http://dbpedia.org/resource/Mark_Watters","Mark Watters",1955-05-25,"male","http://dbpedia.org/resource/My_Little_Pony:_Twinkle_Wish_Adventure"
"http://dbpedia.org/resource/Mark_Watters","Mark Watters","1955-5-25","male","http://dbpedia.org/resource/My_Little_Pony:_Twinkle_Wish_Adventure"
"http://dbpedia.org/resource/Michel_Magne","Michel Magne","1930-3-20","male","http://dbpedia.org/resource/S.A.S._à_San_Salvador"
"http://dbpedia.org/resource/Egisto_Macchi","Egisto Macchi",1928-08-04,"male","http://dbpedia.org/resource/Dagboek_van_een_Oude_Dwaas"
"http://dbpedia.org/resource/Egisto_Macchi","Egisto Macchi","1928-8-4","male","http://dbpedia.org/resource/Dagboek_van_een_Oude_Dwaas"
"http://dbpedia.org/resource/Egisto_Macchi","Egisto Macchi",1928-08-04,"male","http://dbpedia.org/resource/Havinck"
"http://dbpedia.org/resource/Egisto_Macchi","Egisto Macchi","1928-8-4","male","http://dbpedia.org/resource/Havinck"
"http://dbpedia.org/resource/Liam_Howe","Liam Howe","1974-1-1","male","http://dbpedia.org/resource/Obselidia"
"http://dbpedia.org/resource/Miljenko_Prohaska","Miljenko Prohaska",1925-09-17,"male","http://dbpedia.org/resource/Monday_or_Tuesday_(film)"
"http://dbpedia.org/resource/Miljenko_Prohaska","Miljenko Prohaska","1925-9-17","male","http://dbpedia.org/resource/Monday_or_Tuesday_(film)"
"http://dbpedia.org/resource/Miljenko_Prohaska","Miljenko Prohaska",1925-09-17,"male","http://dbpedia.org/resource/Prometheus_of_the_Island"
"http://dbpedia.org/resource/Miljenko_Prohaska","Miljenko Prohaska","1925-9-17","male","http://dbpedia.org/resource/Prometheus_of_the_Island"
"http://dbpedia.org/resource/Sanka_Dineth","Sanka Dineth",1986-11-12,"male","http://dbpedia.org/resource/Nino_Live"
"http://dbpedia.org/resource/Guy_Warrack","Guy Douglas Hamilton Warrack","1900-2-6","male","http://dbpedia.org/resource/A_Defeated_People"
"http://dbpedia.org/resource/Herman_Fuchs","Herman Fuchs",1900-12-10,"male","http://dbpedia.org/resource/Jungle_Cavalcade_(1941_film)"
"http://dbpedia.org/resource/Roy_Douglas","Roy Douglas",1907-12-12,"male","http://dbpedia.org/resource/Candlelight_in_Algeria"
"http://dbpedia.org/resource/Andy_Sturmer","Andy Sturmer",1965-03-11,"male","http://dbpedia.org/resource/Tigger_&_Pooh_and_a_Musical_Too"
"http://dbpedia.org/resource/Andy_Sturmer","Andy Sturmer","1965-3-11","male","http://dbpedia.org/resource/Tigger_&_Pooh_and_a_Musical_Too"
"http://dbpedia.org/resource/Antony_Hopkins","Antony Hopkins","1921-3-21","male","http://dbpedia.org/resource/Decameron_Nights"
"http://dbpedia.org/resource/Greg_Ives","Greg Ives",1979-09-13,"male","http://dbpedia.org/resource/Freedom_State"
"http://dbpedia.org/resource/Greg_Ives","Greg Ives","1979-9-13","male","http://dbpedia.org/resource/Freedom_State"
"http://dbpedia.org/resource/Greg_Ives","Greg Stuart Ives",1979-09-13,"male","http://dbpedia.org/resource/Freedom_State"
"http://dbpedia.org/resource/Greg_Ives","Greg Stuart Ives","1979-9-13","male","http://dbpedia.org/resource/Freedom_State"
"http://dbpedia.org/resource/Harris_Jayaraj","Harris Jayaraj",1975-01-08,"male","http://dbpedia.org/resource/7aum_Arivu"
"http://dbpedia.org/resource/Harris_Jayaraj","Harris Jayaraj","1975-1-8","male","http://dbpedia.org/resource/7aum_Arivu"
"http://dbpedia.org/resource/Jeff_Alexander","Jeff Alexander",1910-07-02,"male","http://dbpedia.org/resource/The_George_Raft_Story"
"http://dbpedia.org/resource/Jeff_Alexander","Jeff Alexander","1910-7-2","male","http://dbpedia.org/resource/The_George_Raft_Story"
"http://dbpedia.org/resource/John_Mayer_(composer)","John Mayer",1930-10-28,"male","http://dbpedia.org/resource/Danger_Route"
"http://dbpedia.org/resource/John_Morris_(composer)","John Morris",1926-10-18,"male","http://dbpedia.org/resource/The_Doctor_and_the_Devils"
"http://dbpedia.org/resource/Juan_Carlos_Calderón","Juan Carlos Calderón",1938-07-07,"male","http://dbpedia.org/resource/The_Day_That_Shook_the_World"
"http://dbpedia.org/resource/Juan_Carlos_Calderón","Juan Carlos Calderón","1936-0-0","male","http://dbpedia.org/resource/The_Day_That_Shook_the_World"
"http://dbpedia.org/resource/Juan_Carlos_Calderón","Juan Carlos Calderon",1938-07-07,"male","http://dbpedia.org/resource/The_Day_That_Shook_the_World"
"http://dbpedia.org/resource/Juan_Carlos_Calderón","Juan Carlos Calderon","1936-0-0","male","http://dbpedia.org/resource/The_Day_That_Shook_the_World"
"http://dbpedia.org/resource/Mike_Curb","Michael Curb",1944-12-24,"male","http://dbpedia.org/resource/Devil's_Angels"
"http://dbpedia.org/resource/Mike_Curb","Mike Curb",1944-12-24,"male","http://dbpedia.org/resource/Devil's_Angels"
"http://dbpedia.org/resource/Mike_Curb","Michael Curb",1944-12-24,"male","http://dbpedia.org/resource/Thunder_Alley_(film)"
"http://dbpedia.org/resource/Mike_Curb","Mike Curb",1944-12-24,"male","http://dbpedia.org/resource/Thunder_Alley_(film)"
"http://dbpedia.org/resource/Mohan_Sithara","Mohan Sithara","1959-0-0","male","http://dbpedia.org/resource/Dada_Sahib"
"http://dbpedia.org/resource/Mohan_Sithara","Mohan Sithara","1959-0-0","male","http://dbpedia.org/resource/Palunku"
"http://dbpedia.org/resource/Yuri_Levitin","Yuri Levitin",1912-12-28,"male","http://dbpedia.org/resource/And_Quiet_Flows_the_Don_(film)"
"http://dbpedia.org/resource/Anand_Bakshi","Anand Bakshi",1930-07-21,"male","http://dbpedia.org/resource/Ishk_Ishk_Ishk"
"http://dbpedia.org/resource/Anand_Bakshi","Anand Bakshi","1930-7-21","male","http://dbpedia.org/resource/Ishk_Ishk_Ishk"
"http://dbpedia.org/resource/Anand_Bakshi","Anand Bakshi",1930-07-21,"male","http://dbpedia.org/resource/Alibaba_Aur_40_Chor_(1980_film)"
"http://dbpedia.org/resource/Anand_Bakshi","Anand Bakshi","1930-7-21","male","http://dbpedia.org/resource/Alibaba_Aur_40_Chor_(1980_film)"
"http://dbpedia.org/resource/Edward_Ward_(composer)","Edward Ward",1900-04-03,"male","http://dbpedia.org/resource/The_Toy_Wife"
"http://dbpedia.org/resource/Edward_Ward_(composer)","Edward Ward","1900-4-3","male","http://dbpedia.org/resource/The_Toy_Wife"
"http://dbpedia.org/resource/Henry_Krips_(conductor)","Henry Krips","1912-1-1","male","http://dbpedia.org/resource/Sons_of_Matthew"
"http://dbpedia.org/resource/Herbert_Windt","Herbert Windt","1894-9-15","male","http://dbpedia.org/resource/Rivalen_der_Luft"
"http://dbpedia.org/resource/John_Addison","John Addison",1920-03-16,"male","http://dbpedia.org/resource/Mr._Forbush_and_the_Penguins"
"http://dbpedia.org/resource/John_Addison","John Addison","1920-3-16","male","http://dbpedia.org/resource/Mr._Forbush_and_the_Penguins"
"http://dbpedia.org/resource/K._Chakravarthy","K. Chakravarthy",1936-09-08,"male","http://dbpedia.org/resource/Devathalara_Deevinchandi"
"http://dbpedia.org/resource/K._Chakravarthy","K. Chakravarthy","1936-9-8","male","http://dbpedia.org/resource/Devathalara_Deevinchandi"
"http://dbpedia.org/resource/K._Chakravarthy","Chakravarthi",1936-09-08,"male","http://dbpedia.org/resource/Devathalara_Deevinchandi"
"http://dbpedia.org/resource/K._Chakravarthy","Chakravarthi","1936-9-8","male","http://dbpedia.org/resource/Devathalara_Deevinchandi"
"http://dbpedia.org/resource/Leonard_Rosenman","Leonard Rosenman",1924-09-07,"male","http://dbpedia.org/resource/A_Covenant_with_Death"
"http://dbpedia.org/resource/Leonard_Rosenman","Leonard Rosenman","1924-9-7","male","http://dbpedia.org/resource/A_Covenant_with_Death"
"http://dbpedia.org/resource/Walter_Scharf","Walter Scharf","1910-8-1","male","http://dbpedia.org/resource/My_Six_Loves"
"http://dbpedia.org/resource/Michael_Tavera","Michael Tavera","1961-9-24","male","http://dbpedia.org/resource/Tom_and_Jerry_Meet_Sherlock_Holmes"
"http://dbpedia.org/resource/Constantin_Bakaleinikoff","Constantin Bakaleinikoff","1898-4-26","male","http://dbpedia.org/resource/Ten_Cents_a_Dance_(1931_film)"
"http://dbpedia.org/resource/Frank_Cordell","Frank Cordell","1918-6-1","male","http://dbpedia.org/resource/Hell_Boats"
"http://dbpedia.org/resource/Gireesh_Puthenchery","Gireesh Puthenchery",1961-05-01,"male","http://dbpedia.org/resource/Megham"
"http://dbpedia.org/resource/Gireesh_Puthenchery","Gireesh Puthenchery","1959-9-23","male","http://dbpedia.org/resource/Megham"
"http://dbpedia.org/resource/Gireesh_Puthenchery","Gireesh Puthenchery",1961-05-01,"male","http://dbpedia.org/resource/Varnapakittu"
"http://dbpedia.org/resource/Gireesh_Puthenchery","Gireesh Puthenchery","1959-9-23","male","http://dbpedia.org/resource/Varnapakittu"
"http://dbpedia.org/resource/James_Lavino","James Lavino",1973-03-07,"male","http://dbpedia.org/resource/God_Is_the_Bigger_Elvis"
"http://dbpedia.org/resource/James_Lavino","James Lavino","1973-3-7","male","http://dbpedia.org/resource/God_Is_the_Bigger_Elvis"
"http://dbpedia.org/resource/Ken_Thorne","Ken Thorne",1924-01-26,"male","http://dbpedia.org/resource/Wolf_Lake_(film)"
"http://dbpedia.org/resource/Ken_Thorne","Ken Thorne","1924-1-26","male","http://dbpedia.org/resource/Wolf_Lake_(film)"
"http://dbpedia.org/resource/Ken_Thorne","Ken Thorne",1924-01-26,"male","http://dbpedia.org/resource/The_Trouble_with_Spies"
"http://dbpedia.org/resource/Ken_Thorne","Ken Thorne","1924-1-26","male","http://dbpedia.org/resource/The_Trouble_with_Spies"
"http://dbpedia.org/resource/Lyn_Murray","Lyn Murray",1909-08-13,"male","http://dbpedia.org/resource/Promise_Her_Anything"
"http://dbpedia.org/resource/Lyn_Murray","Lyn Murray","1909-8-13","male","http://dbpedia.org/resource/Promise_Her_Anything"
"http://dbpedia.org/resource/Lyn_Murray","Lyn Murray",1909-08-13,"male","http://dbpedia.org/resource/Slaughter_Trail"
"http://dbpedia.org/resource/Lyn_Murray","Lyn Murray","1909-8-13","male","http://dbpedia.org/resource/Slaughter_Trail"
"http://dbpedia.org/resource/Tats_Lau","Tats Lau","1963-2-23","male","http://dbpedia.org/resource/Timeless_Romance"
"http://dbpedia.org/resource/Tats_Lau","Lau4 Ji5 Daat6","1963-2-23","male","http://dbpedia.org/resource/Timeless_Romance"
"http://dbpedia.org/resource/Tats_Lau","Liú Yǐdá","1963-2-23","male","http://dbpedia.org/resource/Timeless_Romance"
"http://dbpedia.org/resource/Tats_Lau","Tats Lau Yee-Tat","1963-2-23","male","http://dbpedia.org/resource/Timeless_Romance"
"http://dbpedia.org/resource/Tats_Lau","刘以达","1963-2-23","male","http://dbpedia.org/resource/Timeless_Romance"
"http://dbpedia.org/resource/Tats_Lau","劉以達","1963-2-23","male","http://dbpedia.org/resource/Timeless_Romance"
"http://dbpedia.org/resource/Alex_Paul","Alex Paul",1961-11-21,"male","http://dbpedia.org/resource/Bhargavacharitham_Moonam_Khandam"
"http://dbpedia.org/resource/Alex_Paul","Alex Paul",1961-11-21,"male","http://dbpedia.org/resource/Pothan_Vava"
"http://dbpedia.org/resource/Bharathwaj","Bharathwaj",1960-07-03,"male","http://dbpedia.org/resource/Merupu_(1996_film)"
"http://dbpedia.org/resource/Bharathwaj","Bharathwaj","1960-3-7","male","http://dbpedia.org/resource/Merupu_(1996_film)"
"http://dbpedia.org/resource/Carlo_Savina","Carlo Savina",1919-08-02,"male","http://dbpedia.org/resource/The_Last_Traitor"
"http://dbpedia.org/resource/Carlo_Savina","Carlo Savina","1919-8-2","male","http://dbpedia.org/resource/The_Last_Traitor"
"http://dbpedia.org/resource/S._A._Rajkumar","S. A. Rajkumar",1964-08-23,"male","http://dbpedia.org/resource/Ninne_Premistha"
"http://dbpedia.org/resource/S._A._Rajkumar","S. A. Rajkumar","1964-8-23","male","http://dbpedia.org/resource/Ninne_Premistha"
"http://dbpedia.org/resource/Ennio_Morricone","Ennio Morricone",1928-11-10,"male","http://dbpedia.org/resource/La_califfa"
"http://dbpedia.org/resource/Ennio_Morricone","Ennio Morricone",1928-11-10,"male","http://dbpedia.org/resource/Machine_Gun_McCain"
"http://dbpedia.org/resource/Ennio_Morricone","Ennio Morricone",1928-11-10,"male","http://dbpedia.org/resource/Metti,_una_sera_a_cena"
"http://dbpedia.org/resource/Ennio_Morricone","Ennio Morricone",1928-11-10,"male","http://dbpedia.org/resource/Rene_the_Cane"
"http://dbpedia.org/resource/Ennio_Morricone","Ennio Morricone",1928-11-10,"male","http://dbpedia.org/resource/Property_Is_No_Longer_a_Theft"
