"f","fname","dir","music","writer","country","lang"
"http://dbpedia.org/resource/A_Breath_of_Scandal","A Breath of Scandal","http://dbpedia.org/resource/Michael_Curtiz","http://dbpedia.org/resource/Robert_Stolz","http://dbpedia.org/resource/Sidney_Howard","Italy","English"
"http://dbpedia.org/resource/A_Breath_of_Scandal","A Breath of Scandal","http://dbpedia.org/resource/Michael_Curtiz","http://dbpedia.org/resource/Robert_Stolz","http://dbpedia.org/resource/Walter_Bernstein","Italy","English"
"http://dbpedia.org/resource/A_Breath_of_Scandal","A Breath of Scandal","http://dbpedia.org/resource/Michael_Curtiz","http://dbpedia.org/resource/Robert_Stolz","http://dbpedia.org/resource/Ferenc_Molnár","Italy","English"
"http://dbpedia.org/resource/A_Breath_of_Scandal","A Breath of Scandal","http://dbpedia.org/resource/Michael_Curtiz","http://dbpedia.org/resource/Robert_Stolz","http://dbpedia.org/resource/Ring_Lardner_Jr.","United States","English"
"http://dbpedia.org/resource/A_Breath_of_Scandal","A Breath of Scandal","http://dbpedia.org/resource/Michael_Curtiz","http://dbpedia.org/resource/Robert_Stolz","http://dbpedia.org/resource/Sidney_Howard","United States","English"
"http://dbpedia.org/resource/A_Breath_of_Scandal","A Breath of Scandal","http://dbpedia.org/resource/Michael_Curtiz","http://dbpedia.org/resource/Robert_Stolz","http://dbpedia.org/resource/Walter_Bernstein","United States","English"
"http://dbpedia.org/resource/A_Breath_of_Scandal","A Breath of Scandal","http://dbpedia.org/resource/Michael_Curtiz","http://dbpedia.org/resource/Robert_Stolz","http://dbpedia.org/resource/Ferenc_Molnár","United States","English"
"http://dbpedia.org/resource/A_Breath_of_Scandal","A Breath of Scandal","http://dbpedia.org/resource/Michael_Curtiz","http://dbpedia.org/resource/Alessandro_Cicognini","http://dbpedia.org/resource/Ring_Lardner_Jr.","Italy","English"
"http://dbpedia.org/resource/A_Breath_of_Scandal","A Breath of Scandal","http://dbpedia.org/resource/Michael_Curtiz","http://dbpedia.org/resource/Alessandro_Cicognini","http://dbpedia.org/resource/Sidney_Howard","Italy","English"
"http://dbpedia.org/resource/A_Breath_of_Scandal","A Breath of Scandal","http://dbpedia.org/resource/Michael_Curtiz","http://dbpedia.org/resource/Alessandro_Cicognini","http://dbpedia.org/resource/Walter_Bernstein","Italy","English"
"http://dbpedia.org/resource/A_Breath_of_Scandal","A Breath of Scandal","http://dbpedia.org/resource/Michael_Curtiz","http://dbpedia.org/resource/Alessandro_Cicognini","http://dbpedia.org/resource/Ferenc_Molnár","Italy","English"
"http://dbpedia.org/resource/A_Breath_of_Scandal","A Breath of Scandal","http://dbpedia.org/resource/Michael_Curtiz","http://dbpedia.org/resource/Alessandro_Cicognini","http://dbpedia.org/resource/Ring_Lardner_Jr.","United States","English"
"http://dbpedia.org/resource/A_Breath_of_Scandal","A Breath of Scandal","http://dbpedia.org/resource/Michael_Curtiz","http://dbpedia.org/resource/Alessandro_Cicognini","http://dbpedia.org/resource/Sidney_Howard","United States","English"
"http://dbpedia.org/resource/A_Breath_of_Scandal","A Breath of Scandal","http://dbpedia.org/resource/Michael_Curtiz","http://dbpedia.org/resource/Alessandro_Cicognini","http://dbpedia.org/resource/Walter_Bernstein","United States","English"
"http://dbpedia.org/resource/A_Breath_of_Scandal","A Breath of Scandal","http://dbpedia.org/resource/Michael_Curtiz","http://dbpedia.org/resource/Alessandro_Cicognini","http://dbpedia.org/resource/Ferenc_Molnár","United States","English"
"http://dbpedia.org/resource/A_New_Kind_of_Love","A New Kind of Love","http://dbpedia.org/resource/Melville_Shavelson","http://dbpedia.org/resource/Leith_Stevens","http://dbpedia.org/resource/Melville_Shavelson","United States","English"
"http://dbpedia.org/resource/A_New_Kind_of_Love","A New Kind of Love","http://dbpedia.org/resource/Melville_Shavelson","http://dbpedia.org/resource/Leith_Stevens","http://dbpedia.org/resource/Melville_Shavelson","United States","French"
"http://dbpedia.org/resource/A_New_Kind_of_Love","A New Kind of Love","http://dbpedia.org/resource/Melville_Shavelson","http://dbpedia.org/resource/Erroll_Garner","http://dbpedia.org/resource/Melville_Shavelson","United States","English"
"http://dbpedia.org/resource/A_New_Kind_of_Love","A New Kind of Love","http://dbpedia.org/resource/Melville_Shavelson","http://dbpedia.org/resource/Erroll_Garner","http://dbpedia.org/resource/Melville_Shavelson","United States","French"
"http://dbpedia.org/resource/Aadavari_Matalaku_Arthale_Verule","Aadavari Matalaku Arthale Verule","http://dbpedia.org/resource/Selvaraghavan","http://dbpedia.org/resource/Yuvan_Shankar_Raja","http://dbpedia.org/resource/Selvaraghavan","India","Telugu"
"http://dbpedia.org/resource/Abbott_and_Costello_Go_to_Mars","Abbott and Costello Go to Mars","http://dbpedia.org/resource/Charles_Lamont","http://dbpedia.org/resource/Henry_Mancini","http://dbpedia.org/resource/John_Grant_(screenwriter)","United States","English"
"http://dbpedia.org/resource/Age_13","Age 13","http://dbpedia.org/resource/Arthur_Swerdloff","http://dbpedia.org/resource/Kevin_Moore","http://dbpedia.org/resource/Arthur_Swerdloff","United States","English"
"http://dbpedia.org/resource/Alluda_Majaka","Alluda Majaka","http://dbpedia.org/resource/E._V._V._Satyanarayana","http://dbpedia.org/resource/Saluri_Koteswara_Rao","http://dbpedia.org/resource/Posani_Krishna_Murali","India","Telugu"
"http://dbpedia.org/resource/American_Dragons","American Dragons","http://dbpedia.org/resource/Ralph_Hemecker","http://dbpedia.org/resource/Joel_Goldsmith","http://dbpedia.org/resource/Erik_Saltzgaber","United States","English"
"http://dbpedia.org/resource/American_Dragons","American Dragons","http://dbpedia.org/resource/Ralph_Hemecker","http://dbpedia.org/resource/Joel_Goldsmith","http://dbpedia.org/resource/Keith_W._Strandberg","United States","English"
"http://dbpedia.org/resource/Angel_Square","Angel Square","http://dbpedia.org/resource/Anne_Wheeler","http://dbpedia.org/resource/George_Blondheim","http://dbpedia.org/resource/Brian_Doyle_(writer)","Canada","English"
"http://dbpedia.org/resource/Angel_Square","Angel Square","http://dbpedia.org/resource/Anne_Wheeler","http://dbpedia.org/resource/George_Blondheim","http://dbpedia.org/resource/Anne_Wheeler","Canada","English"
"http://dbpedia.org/resource/Angel_Square","Angel Square","http://dbpedia.org/resource/Anne_Wheeler","http://dbpedia.org/resource/George_Blondheim","http://dbpedia.org/resource/James_Defelice","Canada","English"
"http://dbpedia.org/resource/Artists_and_Models_(1937_film)","Artists and Models","http://dbpedia.org/resource/John_E._Burch","http://dbpedia.org/resource/Victor_Young","http://dbpedia.org/resource/Walter_DeLeon","United States","English"
"http://dbpedia.org/resource/Artists_and_Models_(1937_film)","Artists and Models","http://dbpedia.org/resource/John_E._Burch","http://dbpedia.org/resource/Victor_Young","http://dbpedia.org/resource/Sig_Herzig","United States","English"
"http://dbpedia.org/resource/Artists_and_Models_(1937_film)","Artists and Models","http://dbpedia.org/resource/John_E._Burch","http://dbpedia.org/resource/Victor_Young","http://dbpedia.org/resource/Francis_Martin_(writer)","United States","English"
"http://dbpedia.org/resource/Artists_and_Models_(1937_film)","Artists and Models","http://dbpedia.org/resource/John_E._Burch","http://dbpedia.org/resource/Victor_Young","http://dbpedia.org/resource/Keene_Thompson","United States","English"
"http://dbpedia.org/resource/Artists_and_Models_(1937_film)","Artists and Models","http://dbpedia.org/resource/John_E._Burch","http://dbpedia.org/resource/Victor_Young","http://dbpedia.org/resource/Gene_Thackery","United States","English"
"http://dbpedia.org/resource/Artists_and_Models_(1937_film)","Artists and Models","http://dbpedia.org/resource/Raoul_Walsh","http://dbpedia.org/resource/Victor_Young","http://dbpedia.org/resource/Walter_DeLeon","United States","English"
"http://dbpedia.org/resource/Artists_and_Models_(1937_film)","Artists and Models","http://dbpedia.org/resource/Raoul_Walsh","http://dbpedia.org/resource/Victor_Young","http://dbpedia.org/resource/Sig_Herzig","United States","English"
"http://dbpedia.org/resource/Artists_and_Models_(1937_film)","Artists and Models","http://dbpedia.org/resource/Raoul_Walsh","http://dbpedia.org/resource/Victor_Young","http://dbpedia.org/resource/Francis_Martin_(writer)","United States","English"
"http://dbpedia.org/resource/Artists_and_Models_(1937_film)","Artists and Models","http://dbpedia.org/resource/Raoul_Walsh","http://dbpedia.org/resource/Victor_Young","http://dbpedia.org/resource/Keene_Thompson","United States","English"
"http://dbpedia.org/resource/Artists_and_Models_(1937_film)","Artists and Models","http://dbpedia.org/resource/Raoul_Walsh","http://dbpedia.org/resource/Victor_Young","http://dbpedia.org/resource/Gene_Thackery","United States","English"
"http://dbpedia.org/resource/Artists_and_Models_(1937_film)","Artists and Models","http://dbpedia.org/resource/John_E._Burch","http://dbpedia.org/resource/Frederick_Hollander","http://dbpedia.org/resource/Walter_DeLeon","United States","English"
"http://dbpedia.org/resource/Artists_and_Models_(1937_film)","Artists and Models","http://dbpedia.org/resource/John_E._Burch","http://dbpedia.org/resource/Frederick_Hollander","http://dbpedia.org/resource/Sig_Herzig","United States","English"
"http://dbpedia.org/resource/Artists_and_Models_(1937_film)","Artists and Models","http://dbpedia.org/resource/John_E._Burch","http://dbpedia.org/resource/Frederick_Hollander","http://dbpedia.org/resource/Francis_Martin_(writer)","United States","English"
"http://dbpedia.org/resource/Artists_and_Models_(1937_film)","Artists and Models","http://dbpedia.org/resource/John_E._Burch","http://dbpedia.org/resource/Frederick_Hollander","http://dbpedia.org/resource/Keene_Thompson","United States","English"
"http://dbpedia.org/resource/Artists_and_Models_(1937_film)","Artists and Models","http://dbpedia.org/resource/John_E._Burch","http://dbpedia.org/resource/Frederick_Hollander","http://dbpedia.org/resource/Gene_Thackery","United States","English"
"http://dbpedia.org/resource/Artists_and_Models_(1937_film)","Artists and Models","http://dbpedia.org/resource/Raoul_Walsh","http://dbpedia.org/resource/Frederick_Hollander","http://dbpedia.org/resource/Walter_DeLeon","United States","English"
"http://dbpedia.org/resource/Artists_and_Models_(1937_film)","Artists and Models","http://dbpedia.org/resource/Raoul_Walsh","http://dbpedia.org/resource/Frederick_Hollander","http://dbpedia.org/resource/Sig_Herzig","United States","English"
"http://dbpedia.org/resource/Artists_and_Models_(1937_film)","Artists and Models","http://dbpedia.org/resource/Raoul_Walsh","http://dbpedia.org/resource/Frederick_Hollander","http://dbpedia.org/resource/Francis_Martin_(writer)","United States","English"
"http://dbpedia.org/resource/Artists_and_Models_(1937_film)","Artists and Models","http://dbpedia.org/resource/Raoul_Walsh","http://dbpedia.org/resource/Frederick_Hollander","http://dbpedia.org/resource/Keene_Thompson","United States","English"
"http://dbpedia.org/resource/Artists_and_Models_(1937_film)","Artists and Models","http://dbpedia.org/resource/Raoul_Walsh","http://dbpedia.org/resource/Frederick_Hollander","http://dbpedia.org/resource/Gene_Thackery","United States","English"
"http://dbpedia.org/resource/Artists_and_Models_(1937_film)","Artists and Models","http://dbpedia.org/resource/John_E._Burch","http://dbpedia.org/resource/Leo_Robin","http://dbpedia.org/resource/Walter_DeLeon","United States","English"
"http://dbpedia.org/resource/Artists_and_Models_(1937_film)","Artists and Models","http://dbpedia.org/resource/John_E._Burch","http://dbpedia.org/resource/Leo_Robin","http://dbpedia.org/resource/Sig_Herzig","United States","English"
"http://dbpedia.org/resource/Artists_and_Models_(1937_film)","Artists and Models","http://dbpedia.org/resource/John_E._Burch","http://dbpedia.org/resource/Leo_Robin","http://dbpedia.org/resource/Francis_Martin_(writer)","United States","English"
"http://dbpedia.org/resource/Artists_and_Models_(1937_film)","Artists and Models","http://dbpedia.org/resource/John_E._Burch","http://dbpedia.org/resource/Leo_Robin","http://dbpedia.org/resource/Keene_Thompson","United States","English"
"http://dbpedia.org/resource/Artists_and_Models_(1937_film)","Artists and Models","http://dbpedia.org/resource/John_E._Burch","http://dbpedia.org/resource/Leo_Robin","http://dbpedia.org/resource/Gene_Thackery","United States","English"
"http://dbpedia.org/resource/Artists_and_Models_(1937_film)","Artists and Models","http://dbpedia.org/resource/Raoul_Walsh","http://dbpedia.org/resource/Leo_Robin","http://dbpedia.org/resource/Walter_DeLeon","United States","English"
"http://dbpedia.org/resource/Artists_and_Models_(1937_film)","Artists and Models","http://dbpedia.org/resource/Raoul_Walsh","http://dbpedia.org/resource/Leo_Robin","http://dbpedia.org/resource/Sig_Herzig","United States","English"
"http://dbpedia.org/resource/Artists_and_Models_(1937_film)","Artists and Models","http://dbpedia.org/resource/Raoul_Walsh","http://dbpedia.org/resource/Leo_Robin","http://dbpedia.org/resource/Francis_Martin_(writer)","United States","English"
"http://dbpedia.org/resource/Artists_and_Models_(1937_film)","Artists and Models","http://dbpedia.org/resource/Raoul_Walsh","http://dbpedia.org/resource/Leo_Robin","http://dbpedia.org/resource/Keene_Thompson","United States","English"
"http://dbpedia.org/resource/Artists_and_Models_(1937_film)","Artists and Models","http://dbpedia.org/resource/Raoul_Walsh","http://dbpedia.org/resource/Leo_Robin","http://dbpedia.org/resource/Gene_Thackery","United States","English"
"http://dbpedia.org/resource/Best_of_the_Best_2","Best of the Best 2","http://dbpedia.org/resource/Robert_Radler","http://dbpedia.org/resource/David_Michael_Frank","http://dbpedia.org/resource/John_Allen_Nelson","United States","English"
"http://dbpedia.org/resource/Billy's_Dad_Is_a_Fudge-Packer!","Billy's Dad is a Fudge-Packer!","http://dbpedia.org/resource/Jamie_Donahue","http://dbpedia.org/resource/Rob_Cairns","http://dbpedia.org/resource/Jamie_Donahue","United States","English"
"http://dbpedia.org/resource/Border_Line","Border Line","http://dbpedia.org/resource/Lee_Sang-il_(film_director)","http://dbpedia.org/resource/Ayuo","http://dbpedia.org/resource/Lee_Sang-il_(film_director)","Japan","Japanese"
"http://dbpedia.org/resource/Border_Line","Border Line","http://dbpedia.org/resource/Lee_Sang-il_(film_director)","http://dbpedia.org/resource/Ayuo","http://dbpedia.org/resource/Hajime_Matsura","Japan","Japanese"
"http://dbpedia.org/resource/Buffet_froid","Buffet froid","http://dbpedia.org/resource/Bertrand_Blier","http://dbpedia.org/resource/Philippe_Sarde","http://dbpedia.org/resource/Bertrand_Blier","France","French"
"http://dbpedia.org/resource/Car_Babes","CarBabes","http://dbpedia.org/resource/Nick_Fumia","http://dbpedia.org/resource/Dino_Campanella","http://dbpedia.org/resource/Blake_Dirickson","United States","English"
"http://dbpedia.org/resource/Car_Babes","CarBabes","http://dbpedia.org/resource/Nick_Fumia","http://dbpedia.org/resource/Dino_Campanella","http://dbpedia.org/resource/Nick_Fumia","United States","English"
"http://dbpedia.org/resource/Carnosaur_2","Carnosaur 2","http://dbpedia.org/resource/Louis_Morneau","http://dbpedia.org/resource/Ed_Tomney","http://dbpedia.org/resource/Michael_Palmer_(novelist)","United States","English"
"http://dbpedia.org/resource/Cellar_Dweller","Cellar Dweller","http://dbpedia.org/resource/John_Carl_Buechler","http://dbpedia.org/resource/Carl_Dante","http://dbpedia.org/resource/Don_Mancini","United States","English"
"http://dbpedia.org/resource/Cheech_&_Chong's_The_Corsican_Brothers","Cheech & Chong's The Corsican Brothers","http://dbpedia.org/resource/Tommy_Chong","http://dbpedia.org/resource/George_S._Clinton","http://dbpedia.org/resource/Cheech_Marin","United States","English"
"http://dbpedia.org/resource/Cheech_&_Chong's_The_Corsican_Brothers","Cheech & Chong's The Corsican Brothers","http://dbpedia.org/resource/Tommy_Chong","http://dbpedia.org/resource/George_S._Clinton","http://dbpedia.org/resource/Tommy_Chong","United States","English"
"http://dbpedia.org/resource/Cheech_&_Chong's_The_Corsican_Brothers","Cheech & Chong's The Corsican Brothers","http://dbpedia.org/resource/Tommy_Chong","http://dbpedia.org/resource/George_S._Clinton","http://dbpedia.org/resource/Rikki_Marin","United States","English"
"http://dbpedia.org/resource/Christmas_in_Connecticut","Christmas in Connecticut","http://dbpedia.org/resource/Peter_Godfrey_(director)","http://dbpedia.org/resource/Frederick_Hollander","http://dbpedia.org/resource/Adele_Comandini","United States","English"
"http://dbpedia.org/resource/Clive_of_India_(film)","Clive of India","http://dbpedia.org/resource/Richard_Boleslawski","http://dbpedia.org/resource/Alfred_Newman_(composer)","http://dbpedia.org/resource/W._P._Lipscomb","United States","English"
"http://dbpedia.org/resource/Copkiller","Copkiller","http://dbpedia.org/resource/Roberto_Faenza","http://dbpedia.org/resource/Ennio_Morricone","http://dbpedia.org/resource/Ennio_de_Concini","Italy","English"
"http://dbpedia.org/resource/Copkiller","Copkiller","http://dbpedia.org/resource/Roberto_Faenza","http://dbpedia.org/resource/Ennio_Morricone","http://dbpedia.org/resource/Hugh_Fleetwood","Italy","English"
"http://dbpedia.org/resource/Copkiller","Copkiller","http://dbpedia.org/resource/Roberto_Faenza","http://dbpedia.org/resource/Ennio_Morricone","http://dbpedia.org/resource/Roberto_Faenza","Italy","English"
"http://dbpedia.org/resource/Crimen_Ferpecto","Crimen Ferpecto","http://dbpedia.org/resource/Álex_de_la_Iglesia","http://dbpedia.org/resource/Roque_Baños","http://dbpedia.org/resource/Jorge_Guerricaechevarría","Spain","Spanish"
"http://dbpedia.org/resource/Crimen_Ferpecto","Crimen Ferpecto","http://dbpedia.org/resource/Álex_de_la_Iglesia","http://dbpedia.org/resource/Roque_Baños","http://dbpedia.org/resource/Álex_de_la_Iglesia","Spain","Spanish"
"http://dbpedia.org/resource/Cry_of_the_Werewolf","Cry of the Werewolf","http://dbpedia.org/resource/Henry_Levin","http://dbpedia.org/resource/Mischa_Bakaleinikoff","http://dbpedia.org/resource/Charles_O'Neal","USA","English"
"http://dbpedia.org/resource/Cry_of_the_Werewolf","Cry of the Werewolf","http://dbpedia.org/resource/Henry_Levin","http://dbpedia.org/resource/Mischa_Bakaleinikoff","http://dbpedia.org/resource/Griffin_Jay","USA","English"
"http://dbpedia.org/resource/Daddy_Day_Camp","Daddy Day Camp","http://dbpedia.org/resource/Fred_Savage","http://dbpedia.org/resource/James_Dooley_(composer)","http://dbpedia.org/resource/David_N._Weiss","United States","English"
"http://dbpedia.org/resource/Daddy_Day_Camp","Daddy Day Camp","http://dbpedia.org/resource/Fred_Savage","http://dbpedia.org/resource/James_Dooley_(composer)","http://dbpedia.org/resource/Geoff_Rodkey","United States","English"
"http://dbpedia.org/resource/Dangerous_Mission","Dangeous Mission","http://dbpedia.org/resource/Louis_King","http://dbpedia.org/resource/Roy_Webb","http://dbpedia.org/resource/Horace_McCoy","United States","English language"
"http://dbpedia.org/resource/Dangerous_Mission","Dangeous Mission","http://dbpedia.org/resource/Louis_King","http://dbpedia.org/resource/Roy_Webb","http://dbpedia.org/resource/W._R._Burnett","United States","English language"
"http://dbpedia.org/resource/Dangerous_Mission","Dangeous Mission","http://dbpedia.org/resource/Louis_King","http://dbpedia.org/resource/Roy_Webb","http://dbpedia.org/resource/Charles_Bennett_(screenwriter)","United States","English language"
"http://dbpedia.org/resource/Darby's_Rangers","Darby's Rangers","http://dbpedia.org/resource/William_Wellman","http://dbpedia.org/resource/Max_Steiner","http://dbpedia.org/resource/Guy_Trosper","United States","English"
"http://dbpedia.org/resource/Deadly_Eyes","Deadly Eyes","http://dbpedia.org/resource/Robert_Clouse","http://dbpedia.org/resource/Anthony_Guefen","http://dbpedia.org/resource/Charles_H._Eglee","Canada","English"
"http://dbpedia.org/resource/Deadly_Eyes","Deadly Eyes","http://dbpedia.org/resource/Robert_Clouse","http://dbpedia.org/resource/Anthony_Guefen","http://dbpedia.org/resource/James_Herbert","Canada","English"
"http://dbpedia.org/resource/Dear_America:_Letters_Home_from_Vietnam","Dear America: Letters Home from Vietnam","http://dbpedia.org/resource/Bill_Couturié","http://dbpedia.org/resource/Todd_Boekelheide","http://dbpedia.org/resource/Bill_Couturié","United States","English"
"http://dbpedia.org/resource/Death_by_Hanging","Death by Hanging","http://dbpedia.org/resource/Nagisa_Oshima","http://dbpedia.org/resource/Hikaru_Hayashi","http://dbpedia.org/resource/Sasaki_Mamoru","Japan","Japanese"
"http://dbpedia.org/resource/Demon_Hunter_(film)","Demon Hunter","http://dbpedia.org/resource/Scott_Ziehl","http://dbpedia.org/resource/Jon_Lee_(singer)","http://dbpedia.org/resource/Mitch_Gould","United States","English"
"http://dbpedia.org/resource/Desert_Moon_(2001_film)","Desert Moon","http://dbpedia.org/resource/Shinji_Aoyama","http://dbpedia.org/resource/Jim_O'Rourke_(musician)","http://dbpedia.org/resource/Shinji_Aoyama","Japan","Japanese"
"http://dbpedia.org/resource/Ella_Enchanted_(film)","Ella Enchanted","http://dbpedia.org/resource/Tommy_O'Haver","http://dbpedia.org/resource/Nick_Glennie-Smith","http://dbpedia.org/resource/Kirsten_Smith_(writer)","* United States
* Ireland
* United Kingdom","English"
"http://dbpedia.org/resource/Ella_Enchanted_(film)","Ella Enchanted","http://dbpedia.org/resource/Tommy_O'Haver","http://dbpedia.org/resource/Nick_Glennie-Smith","http://dbpedia.org/resource/Karen_McCullah_Lutz","* United States
* Ireland
* United Kingdom","English"
"http://dbpedia.org/resource/Ellie_Parker","Ellie Parker","http://dbpedia.org/resource/Scott_Coffey","http://dbpedia.org/resource/Neil_Jackson","http://dbpedia.org/resource/Scott_Coffey","United States","English"
"http://dbpedia.org/resource/Enjō","Enjo","http://dbpedia.org/resource/Kon_Ichikawa","http://dbpedia.org/resource/Toshiro_Mayuzumi","http://dbpedia.org/resource/Yukio_Mishima","Japan","Japanese"
"http://dbpedia.org/resource/Enjō","Enjo","http://dbpedia.org/resource/Kon_Ichikawa","http://dbpedia.org/resource/Toshiro_Mayuzumi","http://dbpedia.org/resource/Kon_Ichikawa","Japan","Japanese"
"http://dbpedia.org/resource/Enjō","Enjo","http://dbpedia.org/resource/Kon_Ichikawa","http://dbpedia.org/resource/Toshiro_Mayuzumi","http://dbpedia.org/resource/Natto_Wada","Japan","Japanese"
"http://dbpedia.org/resource/Escanaba_in_da_Moonlight","Escanaba in da Moonlight","http://dbpedia.org/resource/Jeff_Daniels","http://dbpedia.org/resource/Alto_Reed","http://dbpedia.org/resource/Jeff_Daniels","United States","English"
"http://dbpedia.org/resource/Escanaba_in_da_Moonlight","Escanaba in da Moonlight","http://dbpedia.org/resource/Jeff_Daniels","http://dbpedia.org/resource/Alto_Reed","http://dbpedia.org/resource/Guy_Sanville","United States","English"
"http://dbpedia.org/resource/Father_Hood","Father Hood","http://dbpedia.org/resource/Darrell_Roodt","http://dbpedia.org/resource/Patrick_O'Hearn","http://dbpedia.org/resource/Scott_Spencer_(author)","United States","English"
"http://dbpedia.org/resource/Finding_North","Finding North","http://dbpedia.org/resource/Tanya_Wexler","http://dbpedia.org/resource/Café_Noir","http://dbpedia.org/resource/Kim_Powers","United States","English"
"http://dbpedia.org/resource/Finishing_the_Game","Finishing the Game","http://dbpedia.org/resource/Justin_Lin","http://dbpedia.org/resource/Brian_Tyler_(composer)","http://dbpedia.org/resource/Josh_Diamond","United States","English"
"http://dbpedia.org/resource/Five_Miles_to_Midnight","Five Miles to Midnight","http://dbpedia.org/resource/Anatole_Litvak","http://dbpedia.org/resource/Jacques_Loussier","http://dbpedia.org/resource/Peter_Viertel","France, Italy, United States","English"
"http://dbpedia.org/resource/Five_Miles_to_Midnight","Five Miles to Midnight","http://dbpedia.org/resource/Anatole_Litvak","http://dbpedia.org/resource/Jacques_Loussier","http://dbpedia.org/resource/Hugh_Wheeler","France, Italy, United States","English"
"http://dbpedia.org/resource/Five_Miles_to_Midnight","Five Miles to Midnight","http://dbpedia.org/resource/Anatole_Litvak","http://dbpedia.org/resource/Jacques_Loussier","http://dbpedia.org/resource/Maurice_Druon","France, Italy, United States","English"
"http://dbpedia.org/resource/Five_Miles_to_Midnight","Five Miles to Midnight","http://dbpedia.org/resource/Anatole_Litvak","http://dbpedia.org/resource/Mikis_Theodorakis","http://dbpedia.org/resource/Peter_Viertel","France, Italy, United States","English"
"http://dbpedia.org/resource/Five_Miles_to_Midnight","Five Miles to Midnight","http://dbpedia.org/resource/Anatole_Litvak","http://dbpedia.org/resource/Mikis_Theodorakis","http://dbpedia.org/resource/Hugh_Wheeler","France, Italy, United States","English"
"http://dbpedia.org/resource/Five_Miles_to_Midnight","Five Miles to Midnight","http://dbpedia.org/resource/Anatole_Litvak","http://dbpedia.org/resource/Mikis_Theodorakis","http://dbpedia.org/resource/Maurice_Druon","France, Italy, United States","English"
"http://dbpedia.org/resource/Full_Moon_High","Full Moon High","http://dbpedia.org/resource/Larry_Cohen","http://dbpedia.org/resource/Gary_William_Friedman","http://dbpedia.org/resource/Larry_Cohen","United States","English"
"http://dbpedia.org/resource/Garde_à_Vue","Garde à Vue","http://dbpedia.org/resource/Claude_Miller","http://dbpedia.org/resource/Georges_Delerue","http://dbpedia.org/resource/Michel_Audiard","France","French"
"http://dbpedia.org/resource/Garde_à_Vue","Garde à Vue","http://dbpedia.org/resource/Claude_Miller","http://dbpedia.org/resource/Georges_Delerue","http://dbpedia.org/resource/Jean_Herman","France","French"
"http://dbpedia.org/resource/Gorilla_at_Large","Gorilla at Large","http://dbpedia.org/resource/Harmon_Jones","http://dbpedia.org/resource/Lionel_Newman","http://dbpedia.org/resource/Leonard_Praskins","United States","English"
"http://dbpedia.org/resource/Gorilla_at_Large","Gorilla at Large","http://dbpedia.org/resource/Harmon_Jones","http://dbpedia.org/resource/Lionel_Newman","http://dbpedia.org/resource/Barney_Slater","United States","English"
"http://dbpedia.org/resource/Hallelujah,_I'm_a_Bum_(film)","Hallelujah, I'm a Bum","http://dbpedia.org/resource/Lewis_Milestone","http://dbpedia.org/resource/Richard_Rodgers","http://dbpedia.org/resource/S.N._Behrman","United States","English"
"http://dbpedia.org/resource/Hard_Ticket_to_Hawaii","Hard Ticket to Hawaii","http://dbpedia.org/resource/Andy_Sidaris","http://dbpedia.org/resource/Kevin_Klinger","http://dbpedia.org/resource/Andy_Sidaris","US","English"
"http://dbpedia.org/resource/Hard_Ticket_to_Hawaii","Hard Ticket to Hawaii","http://dbpedia.org/resource/Andy_Sidaris","http://dbpedia.org/resource/Gary_Stockdale","http://dbpedia.org/resource/Andy_Sidaris","US","English"
"http://dbpedia.org/resource/Harry_in_Your_Pocket","Harry in Your Pocket","http://dbpedia.org/resource/Bruce_Geller","http://dbpedia.org/resource/Lalo_Schifrin","http://dbpedia.org/resource/James_Buchanan_(screenwriter)","United States","English"
"http://dbpedia.org/resource/Harry_in_Your_Pocket","Harry in Your Pocket","http://dbpedia.org/resource/Bruce_Geller","http://dbpedia.org/resource/Lalo_Schifrin","http://dbpedia.org/resource/Ronald_Austin","United States","English"
"http://dbpedia.org/resource/Heart_of_Dragon","Heart of Dragon","http://dbpedia.org/resource/Sammo_Hung","http://dbpedia.org/resource/Lam_Manyee","http://dbpedia.org/resource/Barry_Wong","Hong Kong","Cantonese"
"http://dbpedia.org/resource/Heat_and_Dust_(film)","Heat and Dust","http://dbpedia.org/resource/James_Ivory_(director)","http://dbpedia.org/resource/Zakir_Hussain_(musician)","http://dbpedia.org/resource/Ruth_Prawer_Jhabvala","United Kingdom","English"
"http://dbpedia.org/resource/Heat_and_Dust_(film)","Heat and Dust","http://dbpedia.org/resource/James_Ivory_(director)","http://dbpedia.org/resource/Zakir_Hussain_(musician)","http://dbpedia.org/resource/Ruth_Prawer_Jhabvala","United Kingdom","Hindi"
"http://dbpedia.org/resource/Heat_and_Dust_(film)","Heat and Dust","http://dbpedia.org/resource/James_Ivory_(director)","http://dbpedia.org/resource/Zakir_Hussain_(musician)","http://dbpedia.org/resource/Ruth_Prawer_Jhabvala","United Kingdom","Urdu"
"http://dbpedia.org/resource/Heat_and_Dust_(film)","Heat and Dust","http://dbpedia.org/resource/James_Ivory_(director)","http://dbpedia.org/resource/Richard_Robbins_(composer)","http://dbpedia.org/resource/Ruth_Prawer_Jhabvala","United Kingdom","English"
"http://dbpedia.org/resource/Heat_and_Dust_(film)","Heat and Dust","http://dbpedia.org/resource/James_Ivory_(director)","http://dbpedia.org/resource/Richard_Robbins_(composer)","http://dbpedia.org/resource/Ruth_Prawer_Jhabvala","United Kingdom","Hindi"
